dates,closep
01/01/1990,1.6125
02/01/1990,1.61
03/01/1990,1.6125
04/01/1990,1.6355
05/01/1990,1.637
08/01/1990,1.653
09/01/1990,1.658
10/01/1990,1.6625
11/01/1990,1.661
12/01/1990,1.661
15/01/1990,1.667
16/01/1990,1.658
17/01/1990,1.6533
18/01/1990,1.6433
19/01/1990,1.6475
22/01/1990,1.6376
23/01/1990,1.6535
24/01/1990,1.6529
25/01/1990,1.6597
26/01/1990,1.6632
29/01/1990,1.6815
30/01/1990,1.6695
31/01/1990,1.678
01/02/1990,1.685
02/02/1990,1.684
05/02/1990,1.701
06/02/1990,1.703
07/02/1990,1.696
08/02/1990,1.6945
09/02/1990,1.696
12/02/1990,1.693
13/02/1990,1.6905
14/02/1990,1.6908
15/02/1990,1.6858
16/02/1990,1.6985
19/02/1990,1.7035
20/02/1990,1.712
21/02/1990,1.7145
22/02/1990,1.714
23/02/1990,1.711
26/02/1990,1.692
27/02/1990,1.69
28/02/1990,1.6775
01/03/1990,1.6645
02/03/1990,1.648
05/03/1990,1.645
06/03/1990,1.648
07/03/1990,1.647
08/03/1990,1.6395
09/03/1990,1.617
12/03/1990,1.6125
13/03/1990,1.6087
14/03/1990,1.6095
15/03/1990,1.6255
16/03/1990,1.619
19/03/1990,1.614
20/03/1990,1.6015
21/03/1990,1.596
22/03/1990,1.604
23/03/1990,1.6015
26/03/1990,1.6195
27/03/1990,1.6258
28/03/1990,1.6283
29/03/1990,1.6333
30/03/1990,1.648
02/04/1990,1.6345
03/04/1990,1.636
04/04/1990,1.6415
05/04/1990,1.6427
06/04/1990,1.6415
09/04/1990,1.635
10/04/1990,1.6455
11/04/1990,1.643
12/04/1990,1.6427
13/04/1990,1.637
16/04/1990,1.631
17/04/1990,1.6385
18/04/1990,1.6405
19/04/1990,1.646
20/04/1990,1.6395
23/04/1990,1.636
24/04/1990,1.635
25/04/1990,1.641
26/04/1990,1.6345
27/04/1990,1.6355
30/04/1990,1.642
01/05/1990,1.645
02/05/1990,1.643
03/05/1990,1.64
04/05/1990,1.664
07/05/1990,1.668
08/05/1990,1.671
09/05/1990,1.6785
10/05/1990,1.68
11/05/1990,1.6795
14/05/1990,1.683
15/05/1990,1.677
16/05/1990,1.681
17/05/1990,1.6925
18/05/1990,1.691
21/05/1990,1.688
22/05/1990,1.6932
23/05/1990,1.6938
24/05/1990,1.6895
25/05/1990,1.69
28/05/1990,1.6945
29/05/1990,1.6945
30/05/1990,1.694
31/05/1990,1.678
01/06/1990,1.6815
04/06/1990,1.68
05/06/1990,1.6835
06/06/1990,1.6885
07/06/1990,1.689
08/06/1990,1.6833
11/06/1990,1.687
12/06/1990,1.704
13/06/1990,1.7115
14/06/1990,1.709
15/06/1990,1.71
18/06/1990,1.7155
19/06/1990,1.722
20/06/1990,1.7225
21/06/1990,1.7205
22/06/1990,1.733
25/06/1990,1.7305
26/06/1990,1.742
27/06/1990,1.7458
28/06/1990,1.739
29/06/1990,1.749
02/07/1990,1.7755
03/07/1990,1.776
04/07/1990,1.785
05/07/1990,1.7825
06/07/1990,1.787
09/07/1990,1.8085
10/07/1990,1.825
11/07/1990,1.8
12/07/1990,1.8138
13/07/1990,1.7995
16/07/1990,1.804
17/07/1990,1.8165
18/07/1990,1.8165
19/07/1990,1.8155
20/07/1990,1.819
23/07/1990,1.834
24/07/1990,1.8132
25/07/1990,1.8115
26/07/1990,1.815
27/07/1990,1.838
30/07/1990,1.8485
31/07/1990,1.8635
01/08/1990,1.8565
02/08/1990,1.8555
03/08/1990,1.859
06/08/1990,1.873
07/08/1990,1.874
08/08/1990,1.8705
09/08/1990,1.8675
10/08/1990,1.873
13/08/1990,1.883
14/08/1990,1.89
15/08/1990,1.901
16/08/1990,1.9095
17/08/1990,1.9235
20/08/1990,1.914
21/08/1990,1.915
22/08/1990,1.925
23/08/1990,1.9555
24/08/1990,1.937
27/08/1990,1.944
28/08/1990,1.946
29/08/1990,1.9463
30/08/1990,1.9175
31/08/1990,1.895
03/09/1990,1.8735
04/09/1990,1.8785
05/09/1990,1.907
06/09/1990,1.913
07/09/1990,1.8925
10/09/1990,1.859
11/09/1990,1.8575
12/09/1990,1.8595
13/09/1990,1.883
14/09/1990,1.894
17/09/1990,1.915
18/09/1990,1.9145
19/09/1990,1.885
20/09/1990,1.873
21/09/1990,1.847
24/09/1990,1.881
25/09/1990,1.869
26/09/1990,1.872
27/09/1990,1.8795
28/09/1990,1.8788
01/10/1990,1.8835
02/10/1990,1.893
03/10/1990,1.9025
04/10/1990,1.9155
05/10/1990,1.956
08/10/1990,1.975
09/10/1990,1.9638
10/10/1990,1.971
11/10/1990,1.978
12/10/1990,1.971
15/10/1990,1.9503
16/10/1990,1.967
17/10/1990,1.961
18/10/1990,1.9715
19/10/1990,1.959
22/10/1990,1.9465
23/10/1990,1.9485
24/10/1990,1.96
25/10/1990,1.955
26/10/1990,1.958
29/10/1990,1.9485
30/10/1990,1.956
31/10/1990,1.9435
01/11/1990,1.9455
02/11/1990,1.96
05/11/1990,1.9715
06/11/1990,1.966
07/11/1990,1.9698
08/11/1990,1.967
09/11/1990,1.967
12/11/1990,1.9635
13/11/1990,1.9645
14/11/1990,1.9603
15/11/1990,1.9575
16/11/1990,1.9691
19/11/1990,1.9745
20/11/1990,1.9665
21/11/1990,1.971
22/11/1990,1.97
23/11/1990,1.968
26/11/1990,1.969
27/11/1990,1.983
28/11/1990,1.9685
29/11/1990,1.944
30/11/1990,1.9435
03/12/1990,1.9165
04/12/1990,1.9305
05/12/1990,1.9265
06/12/1990,1.9405
07/12/1990,1.9518
10/12/1990,1.946
11/12/1990,1.9375
12/12/1990,1.945
13/12/1990,1.946
14/12/1990,1.937
17/12/1990,1.931
18/12/1990,1.9345
19/12/1990,1.931
20/12/1990,1.894
21/12/1990,1.888
24/12/1990,1.8745
25/12/1990,1.875
26/12/1990,1.882
27/12/1990,1.89
28/12/1990,1.9225
31/12/1990,1.93
01/01/1991,1.93
02/01/1991,1.943
03/01/1991,1.9455
04/01/1991,1.9355
07/01/1991,1.904
08/01/1991,1.896
09/01/1991,1.89
10/01/1991,1.9145
11/01/1991,1.908
14/01/1991,1.904
15/01/1991,1.9
16/01/1991,1.907
17/01/1991,1.9325
18/01/1991,1.9395
21/01/1991,1.962
22/01/1991,1.945
23/01/1991,1.961
24/01/1991,1.958
25/01/1991,1.957
28/01/1991,1.965
29/01/1991,1.959
30/01/1991,1.9638
31/01/1991,1.967
01/02/1991,1.9755
04/02/1991,1.9815
05/02/1991,1.9925
06/02/1991,2.0045
07/02/1991,1.9975
08/02/1991,1.989
11/02/1991,1.9985
12/02/1991,1.98
13/02/1991,1.986
14/02/1991,1.981
15/02/1991,1.9685
18/02/1991,1.9603
19/02/1991,1.952
20/02/1991,1.95
21/02/1991,1.9575
22/02/1991,1.9445
25/02/1991,1.925
26/02/1991,1.9198
27/02/1991,1.918
28/02/1991,1.913
01/03/1991,1.8953
04/03/1991,1.8965
05/03/1991,1.893
06/03/1991,1.896
07/03/1991,1.887
08/03/1991,1.865
11/03/1991,1.85
12/03/1991,1.858
13/03/1991,1.85
14/03/1991,1.852
15/03/1991,1.8225
18/03/1991,1.7935
19/03/1991,1.7695
20/03/1991,1.7867
21/03/1991,1.797
22/03/1991,1.7905
25/03/1991,1.7475
26/03/1991,1.7495
27/03/1991,1.7375
28/03/1991,1.741
29/03/1991,1.751
01/04/1991,1.771
02/04/1991,1.782
03/04/1991,1.7715
04/04/1991,1.7865
05/04/1991,1.7695
08/04/1991,1.7655
09/04/1991,1.791
10/04/1991,1.776
11/04/1991,1.791
12/04/1991,1.778
15/04/1991,1.7935
16/04/1991,1.7922
17/04/1991,1.7875
18/04/1991,1.7535
19/04/1991,1.722
22/04/1991,1.697
23/04/1991,1.709
24/04/1991,1.6995
25/04/1991,1.6925
26/04/1991,1.6915
29/04/1991,1.6985
30/04/1991,1.726
01/05/1991,1.7235
02/05/1991,1.72
03/05/1991,1.694
06/05/1991,1.71
07/05/1991,1.726
08/05/1991,1.72
09/05/1991,1.719
10/05/1991,1.719
13/05/1991,1.735
14/05/1991,1.7465
15/05/1991,1.754
16/05/1991,1.7498
17/05/1991,1.714
20/05/1991,1.7175
21/05/1991,1.738
22/05/1991,1.7295
23/05/1991,1.7355
24/05/1991,1.731
27/05/1991,1.7385
28/05/1991,1.7465
29/05/1991,1.728
30/05/1991,1.715
31/05/1991,1.698
03/06/1991,1.697
04/06/1991,1.699
05/06/1991,1.6935
06/06/1991,1.6878
07/06/1991,1.6715
10/06/1991,1.6715
11/06/1991,1.6657
12/06/1991,1.6435
13/06/1991,1.6355
14/06/1991,1.6385
17/06/1991,1.6265
18/06/1991,1.612
19/06/1991,1.635
20/06/1991,1.635
21/06/1991,1.627
24/06/1991,1.6465
25/06/1991,1.631
26/06/1991,1.639
27/06/1991,1.6345
28/06/1991,1.622
01/07/1991,1.6145
02/07/1991,1.6025
03/07/1991,1.606
04/07/1991,1.605
05/07/1991,1.6185
08/07/1991,1.6345
09/07/1991,1.623
10/07/1991,1.622
11/07/1991,1.6055
12/07/1991,1.651
15/07/1991,1.6515
16/07/1991,1.6425
17/07/1991,1.65
18/07/1991,1.6665
19/07/1991,1.6915
22/07/1991,1.681
23/07/1991,1.68
24/07/1991,1.693
25/07/1991,1.674
26/07/1991,1.688
29/07/1991,1.6827
30/07/1991,1.6755
31/07/1991,1.687
01/08/1991,1.6747
02/08/1991,1.689
05/08/1991,1.7125
06/08/1991,1.714
07/08/1991,1.7135
08/08/1991,1.7065
09/08/1991,1.695
12/08/1991,1.6985
13/08/1991,1.6925
14/08/1991,1.685
15/08/1991,1.672
16/08/1991,1.6587
19/08/1991,1.626
20/08/1991,1.6445
21/08/1991,1.6922
22/08/1991,1.6928
23/08/1991,1.6743
26/08/1991,1.681
27/08/1991,1.681
28/08/1991,1.6788
29/08/1991,1.684
30/08/1991,1.6815
02/09/1991,1.6858
03/09/1991,1.695
04/09/1991,1.6955
05/09/1991,1.6945
06/09/1991,1.7185
09/09/1991,1.733
10/09/1991,1.731
11/09/1991,1.733
12/09/1991,1.7325
13/09/1991,1.7295
16/09/1991,1.738
17/09/1991,1.743
18/09/1991,1.7295
19/09/1991,1.7195
20/09/1991,1.731
23/09/1991,1.743
24/09/1991,1.732
25/09/1991,1.7315
26/09/1991,1.7244
27/09/1991,1.7437
30/09/1991,1.751
01/10/1991,1.748
02/10/1991,1.7501
03/10/1991,1.752
04/10/1991,1.7356
07/10/1991,1.734
08/10/1991,1.7035
09/10/1991,1.7195
10/10/1991,1.715
11/10/1991,1.724
14/10/1991,1.7138
15/10/1991,1.702
16/10/1991,1.7065
17/10/1991,1.719
18/10/1991,1.7272
21/10/1991,1.7175
22/10/1991,1.71
23/10/1991,1.6989
24/10/1991,1.7115
25/10/1991,1.7125
28/10/1991,1.6945
29/10/1991,1.7268
30/10/1991,1.7441
31/10/1991,1.7392
01/11/1991,1.768
04/11/1991,1.7765
05/11/1991,1.7735
06/11/1991,1.7725
07/11/1991,1.771
08/11/1991,1.7648
11/11/1991,1.7739
12/11/1991,1.7706
13/11/1991,1.7747
14/11/1991,1.7767
15/11/1991,1.7875
18/11/1991,1.7905
19/11/1991,1.8041
20/11/1991,1.7967
21/11/1991,1.7908
22/11/1991,1.7975
25/11/1991,1.7947
26/11/1991,1.7681
27/11/1991,1.7695
28/11/1991,1.7685
29/11/1991,1.7679
02/12/1991,1.7725
03/12/1991,1.776
04/12/1991,1.786
05/12/1991,1.7983
06/12/1991,1.817
09/12/1991,1.8133
10/12/1991,1.807
11/12/1991,1.808
12/12/1991,1.8075
13/12/1991,1.8154
16/12/1991,1.825
17/12/1991,1.828
18/12/1991,1.8283
19/12/1991,1.8375
20/12/1991,1.8587
23/12/1991,1.8815
24/12/1991,1.874
25/12/1991,1.884
26/12/1991,1.8873
27/12/1991,1.8728
30/12/1991,1.8655
31/12/1991,1.8707
01/01/1992,1.8707
02/01/1992,1.8681
03/01/1992,1.8485
06/01/1992,1.883
07/01/1992,1.8865
08/01/1992,1.879
09/01/1992,1.816
10/01/1992,1.7895
13/01/1992,1.7988
14/01/1992,1.7815
15/01/1992,1.7458
16/01/1992,1.7594
17/01/1992,1.7965
20/01/1992,1.798
21/01/1992,1.8045
22/01/1992,1.8042
23/01/1992,1.7855
24/01/1992,1.796
27/01/1992,1.7823
28/01/1992,1.7905
29/01/1992,1.7973
30/01/1992,1.7835
31/01/1992,1.7875
03/02/1992,1.7962
04/02/1992,1.8035
05/02/1992,1.8148
06/02/1992,1.8216
07/02/1992,1.84
10/02/1992,1.818
11/02/1992,1.7985
12/02/1992,1.7878
13/02/1992,1.773
14/02/1992,1.771
17/02/1992,1.77
18/02/1992,1.7524
19/02/1992,1.7552
20/02/1992,1.751
21/02/1992,1.7432
24/02/1992,1.7458
25/02/1992,1.7375
26/02/1992,1.755
27/02/1992,1.7641
28/02/1992,1.7577
02/03/1992,1.7546
03/03/1992,1.737
04/03/1992,1.7235
05/03/1992,1.7168
06/03/1992,1.7195
09/03/1992,1.7248
10/03/1992,1.717
11/03/1992,1.7275
12/03/1992,1.7139
13/03/1992,1.7085
16/03/1992,1.7225
17/03/1992,1.7341
18/03/1992,1.729
19/03/1992,1.7097
20/03/1992,1.7135
23/03/1992,1.7188
24/03/1992,1.7205
25/03/1992,1.732
26/03/1992,1.724
27/03/1992,1.7435
30/03/1992,1.7382
31/03/1992,1.7363
01/04/1992,1.726
02/04/1992,1.7301
03/04/1992,1.7473
06/04/1992,1.7481
07/04/1992,1.751
08/04/1992,1.7503
09/04/1992,1.767
10/04/1992,1.7639
13/04/1992,1.7612
14/04/1992,1.764
15/04/1992,1.7553
16/04/1992,1.7476
17/04/1992,1.745
20/04/1992,1.7512
21/04/1992,1.7498
22/04/1992,1.7623
23/04/1992,1.7655
24/04/1992,1.774
27/04/1992,1.7791
28/04/1992,1.7772
29/04/1992,1.7727
30/04/1992,1.7769
01/05/1992,1.7873
04/05/1992,1.7784
05/05/1992,1.7859
06/05/1992,1.7978
07/05/1992,1.7938
08/05/1992,1.7925
11/05/1992,1.795
12/05/1992,1.8129
13/05/1992,1.8253
14/05/1992,1.8232
15/05/1992,1.8225
18/05/1992,1.8365
19/05/1992,1.8382
20/05/1992,1.8313
21/05/1992,1.8165
22/05/1992,1.818
25/05/1992,1.8195
26/05/1992,1.8258
27/05/1992,1.7946
28/05/1992,1.8052
29/05/1992,1.8297
01/06/1992,1.8293
02/06/1992,1.812
03/06/1992,1.8198
04/06/1992,1.827
05/06/1992,1.833
08/06/1992,1.8345
09/06/1992,1.8355
10/06/1992,1.836
11/06/1992,1.8503
12/06/1992,1.8506
15/06/1992,1.8576
16/06/1992,1.8655
17/06/1992,1.858
18/06/1992,1.858
19/06/1992,1.86
22/06/1992,1.8603
23/06/1992,1.8623
24/06/1992,1.8805
25/06/1992,1.8985
26/06/1992,1.895
29/06/1992,1.9055
30/06/1992,1.905
01/07/1992,1.9065
02/07/1992,1.924
03/07/1992,1.9095
06/07/1992,1.9104
07/07/1992,1.9345
08/07/1992,1.9295
09/07/1992,1.9012
10/07/1992,1.923
13/07/1992,1.929
14/07/1992,1.92
15/07/1992,1.9215
16/07/1992,1.9395
17/07/1992,1.9515
20/07/1992,1.9075
21/07/1992,1.9085
22/07/1992,1.9078
23/07/1992,1.9132
24/07/1992,1.895
27/07/1992,1.9194
28/07/1992,1.9309
29/07/1992,1.9218
30/07/1992,1.9265
31/07/1992,1.9275
03/08/1992,1.9239
04/08/1992,1.9196
05/08/1992,1.9037
06/08/1992,1.9154
07/08/1992,1.9322
10/08/1992,1.9314
11/08/1992,1.9282
12/08/1992,1.9318
13/08/1992,1.934
14/08/1992,1.9216
17/08/1992,1.9249
18/08/1992,1.9306
19/08/1992,1.9364
20/08/1992,1.941
21/08/1992,1.9601
24/08/1992,1.9931
25/08/1992,1.9907
26/08/1992,1.9886
27/08/1992,1.9803
28/08/1992,1.9818
31/08/1992,1.9884
01/09/1992,2.0031
02/09/1992,2.0042
03/09/1992,1.9848
04/09/1992,2.006
07/09/1992,1.9943
08/09/1992,2.0063
09/09/1992,1.9722
10/09/1992,1.9738
11/09/1992,1.923
14/09/1992,1.8888
15/09/1992,1.8603
16/09/1992,1.785
17/09/1992,1.78
18/09/1992,1.735
21/09/1992,1.7076
22/09/1992,1.7005
23/09/1992,1.7142
24/09/1992,1.7078
25/09/1992,1.7126
28/09/1992,1.7303
29/09/1992,1.7805
30/09/1992,1.7773
01/10/1992,1.7335
02/10/1992,1.7326
05/10/1992,1.703
06/10/1992,1.7112
07/10/1992,1.7126
08/10/1992,1.6833
09/10/1992,1.6966
12/10/1992,1.7108
13/10/1992,1.7172
14/10/1992,1.7074
15/10/1992,1.6946
16/10/1992,1.6514
19/10/1992,1.624
20/10/1992,1.6271
21/10/1992,1.6065
22/10/1992,1.6265
23/10/1992,1.624
26/10/1992,1.585
27/10/1992,1.582
28/10/1992,1.573
29/10/1992,1.573
30/10/1992,1.5585
02/11/1992,1.5343
03/11/1992,1.5506
04/11/1992,1.5399
05/11/1992,1.5358
06/11/1992,1.5305
09/11/1992,1.5125
10/11/1992,1.5145
11/11/1992,1.5255
12/11/1992,1.5292
13/11/1992,1.5533
16/11/1992,1.5249
17/11/1992,1.5235
18/11/1992,1.526
19/11/1992,1.5377
20/11/1992,1.514
23/11/1992,1.5216
24/11/1992,1.5235
25/11/1992,1.5308
26/11/1992,1.522
27/11/1992,1.52
30/11/1992,1.5171
01/12/1992,1.55
02/12/1992,1.5535
03/12/1992,1.5648
04/12/1992,1.5605
07/12/1992,1.6002
08/12/1992,1.601
09/12/1992,1.567
10/12/1992,1.554
11/12/1992,1.5565
14/12/1992,1.5673
15/12/1992,1.5672
16/12/1992,1.5732
17/12/1992,1.5778
18/12/1992,1.567
21/12/1992,1.559
22/12/1992,1.537
23/12/1992,1.527
24/12/1992,1.532
25/12/1992,1.522
28/12/1992,1.499
29/12/1992,1.509
30/12/1992,1.5095
31/12/1992,1.5105
01/01/1993,1.5105
04/01/1993,1.501
05/01/1993,1.5505
06/01/1993,1.5432
07/01/1993,1.532
08/01/1993,1.532
11/01/1993,1.5535
12/01/1993,1.5449
13/01/1993,1.55
14/01/1993,1.5375
15/01/1993,1.531
18/01/1993,1.5505
19/01/1993,1.5475
20/01/1993,1.544
21/01/1993,1.523
22/01/1993,1.53
25/01/1993,1.557
26/01/1993,1.5392
27/01/1993,1.5117
28/01/1993,1.5174
29/01/1993,1.4861
01/02/1993,1.4593
02/02/1993,1.4447
03/02/1993,1.436
04/02/1993,1.4413
05/02/1993,1.4464
08/02/1993,1.4395
09/02/1993,1.431
10/02/1993,1.4245
11/02/1993,1.418
12/02/1993,1.4225
15/02/1993,1.4198
16/02/1993,1.45
17/02/1993,1.448
18/02/1993,1.449
19/02/1993,1.454
22/02/1993,1.4575
23/02/1993,1.454
24/02/1993,1.43
25/02/1993,1.4217
26/02/1993,1.4255
01/03/1993,1.4395
02/03/1993,1.4487
03/03/1993,1.4511
04/03/1993,1.4565
05/03/1993,1.4475
08/03/1993,1.443
09/03/1993,1.4387
10/03/1993,1.4345
11/03/1993,1.4315
12/03/1993,1.4345
15/03/1993,1.4353
16/03/1993,1.4495
17/03/1993,1.4535
18/03/1993,1.4865
19/03/1993,1.49
22/03/1993,1.4875
23/03/1993,1.484
24/03/1993,1.477
25/03/1993,1.4745
26/03/1993,1.4882
29/03/1993,1.4915
30/03/1993,1.494
31/03/1993,1.5145
01/04/1993,1.531
02/04/1993,1.523
05/04/1993,1.5207
06/04/1993,1.515
07/04/1993,1.514
08/04/1993,1.528
09/04/1993,1.5285
12/04/1993,1.5455
13/04/1993,1.5596
14/04/1993,1.5537
15/04/1993,1.5385
16/04/1993,1.5258
19/04/1993,1.5422
20/04/1993,1.5485
21/04/1993,1.5412
22/04/1993,1.559
23/04/1993,1.575
26/04/1993,1.5875
27/04/1993,1.5757
28/04/1993,1.5752
29/04/1993,1.5745
30/04/1993,1.574
03/05/1993,1.565
04/05/1993,1.568
05/05/1993,1.567
06/05/1993,1.583
07/05/1993,1.5705
10/05/1993,1.5317
11/05/1993,1.5412
12/05/1993,1.534
13/05/1993,1.5225
14/05/1993,1.5395
17/05/1993,1.537
18/05/1993,1.5365
19/05/1993,1.5435
20/05/1993,1.5568
21/05/1993,1.5427
24/05/1993,1.5365
25/05/1993,1.543
26/05/1993,1.548
27/05/1993,1.562
28/05/1993,1.5617
31/05/1993,1.563
01/06/1993,1.555
02/06/1993,1.541
03/06/1993,1.549
04/06/1993,1.509
07/06/1993,1.5232
08/06/1993,1.5203
09/06/1993,1.516
10/06/1993,1.531
11/06/1993,1.522
14/06/1993,1.5285
15/06/1993,1.517
16/06/1993,1.5062
17/06/1993,1.515
18/06/1993,1.4985
21/06/1993,1.4885
22/06/1993,1.4775
23/06/1993,1.4735
24/06/1993,1.4695
25/06/1993,1.477
28/06/1993,1.497
29/06/1993,1.513
30/06/1993,1.4912
01/07/1993,1.516
02/07/1993,1.508
05/07/1993,1.5102
06/07/1993,1.5035
07/07/1993,1.494
08/07/1993,1.498
09/07/1993,1.481
12/07/1993,1.477
13/07/1993,1.4972
14/07/1993,1.504
15/07/1993,1.49
16/07/1993,1.4865
19/07/1993,1.5005
20/07/1993,1.5125
21/07/1993,1.5159
22/07/1993,1.513
23/07/1993,1.5045
26/07/1993,1.5025
27/07/1993,1.4889
28/07/1993,1.4957
29/07/1993,1.4815
30/07/1993,1.4825
02/08/1993,1.5013
03/08/1993,1.502
04/08/1993,1.5025
05/08/1993,1.4945
06/08/1993,1.499
09/08/1993,1.4915
10/08/1993,1.4678
11/08/1993,1.473
12/08/1993,1.466
13/08/1993,1.46
16/08/1993,1.4895
17/08/1993,1.4888
18/08/1993,1.5165
19/08/1993,1.5055
20/08/1993,1.515
23/08/1993,1.5065
24/08/1993,1.4987
25/08/1993,1.482
26/08/1993,1.5105
27/08/1993,1.5045
30/08/1993,1.4937
31/08/1993,1.4925
01/09/1993,1.5045
02/09/1993,1.5022
03/09/1993,1.532
06/09/1993,1.5271
07/09/1993,1.539
08/09/1993,1.543
09/09/1993,1.5498
10/09/1993,1.5525
13/09/1993,1.546
14/09/1993,1.5455
15/09/1993,1.5495
16/09/1993,1.532
17/09/1993,1.533
20/09/1993,1.5335
21/09/1993,1.514
22/09/1993,1.518
23/09/1993,1.506
24/09/1993,1.509
27/09/1993,1.5137
28/09/1993,1.514
29/09/1993,1.5135
30/09/1993,1.496
01/10/1993,1.505
04/10/1993,1.5155
05/10/1993,1.5175
06/10/1993,1.5251
07/10/1993,1.523
08/10/1993,1.535
11/10/1993,1.5319
12/10/1993,1.5325
13/10/1993,1.5225
14/10/1993,1.5154
15/10/1993,1.5132
18/10/1993,1.4865
19/10/1993,1.489
20/10/1993,1.4945
21/10/1993,1.4846
22/10/1993,1.473
25/10/1993,1.4793
26/10/1993,1.481
27/10/1993,1.4815
28/10/1993,1.49
29/10/1993,1.48
01/11/1993,1.483
02/11/1993,1.474
03/11/1993,1.4845
04/11/1993,1.4815
05/11/1993,1.4827
08/11/1993,1.4817
09/11/1993,1.469
10/11/1993,1.479
11/11/1993,1.4762
12/11/1993,1.4925
15/11/1993,1.489
16/11/1993,1.4805
17/11/1993,1.48
18/11/1993,1.4785
19/11/1993,1.4745
22/11/1993,1.4765
23/11/1993,1.4858
24/11/1993,1.4885
25/11/1993,1.4887
26/11/1993,1.4795
29/11/1993,1.4897
30/11/1993,1.4858
01/12/1993,1.4785
02/12/1993,1.4848
03/12/1993,1.491
06/12/1993,1.5049
07/12/1993,1.4927
08/12/1993,1.4945
09/12/1993,1.495
10/12/1993,1.4955
13/12/1993,1.4905
14/12/1993,1.489
15/12/1993,1.4789
16/12/1993,1.4881
17/12/1993,1.4876
20/12/1993,1.4862
21/12/1993,1.4886
22/12/1993,1.497
23/12/1993,1.504
24/12/1993,1.504
27/12/1993,1.5046
28/12/1993,1.508
29/12/1993,1.4776
30/12/1993,1.4766
31/12/1993,1.4775
03/01/1994,1.4752
04/01/1994,1.4869
05/01/1994,1.4876
06/01/1994,1.4815
07/01/1994,1.4931
10/01/1994,1.4934
11/01/1994,1.491
12/01/1994,1.5042
13/01/1994,1.4967
14/01/1994,1.4926
17/01/1994,1.494
18/01/1994,1.4964
19/01/1994,1.4925
20/01/1994,1.4976
21/01/1994,1.4926
24/01/1994,1.4939
25/01/1994,1.4958
26/01/1994,1.4951
27/01/1994,1.5085
28/01/1994,1.4955
31/01/1994,1.5069
01/02/1994,1.5011
02/02/1994,1.4956
03/02/1994,1.4875
04/02/1994,1.478
07/02/1994,1.4837
08/02/1994,1.4669
09/02/1994,1.462
10/02/1994,1.4635
11/02/1994,1.4631
14/02/1994,1.4855
15/02/1994,1.4735
16/02/1994,1.4771
17/02/1994,1.4795
18/02/1994,1.4821
21/02/1994,1.4753
22/02/1994,1.4789
23/02/1994,1.4795
24/02/1994,1.4847
25/02/1994,1.4886
28/02/1994,1.4855
01/03/1994,1.4895
02/03/1994,1.497
03/03/1994,1.4965
04/03/1994,1.4901
07/03/1994,1.49
08/03/1994,1.4876
09/03/1994,1.4975
10/03/1994,1.5035
11/03/1994,1.5001
14/03/1994,1.496
15/03/1994,1.491
16/03/1994,1.4956
17/03/1994,1.4936
18/03/1994,1.491
21/03/1994,1.4898
22/03/1994,1.4881
23/03/1994,1.4976
24/03/1994,1.4981
25/03/1994,1.4971
28/03/1994,1.4961
29/03/1994,1.4841
30/03/1994,1.4796
31/03/1994,1.484
01/04/1994,1.474
04/04/1994,1.4662
05/04/1994,1.4641
06/04/1994,1.468
07/04/1994,1.4735
08/04/1994,1.4761
11/04/1994,1.4708
12/04/1994,1.4765
13/04/1994,1.4766
14/04/1994,1.4771
15/04/1994,1.4715
18/04/1994,1.4769
19/04/1994,1.4816
20/04/1994,1.4921
21/04/1994,1.4911
22/04/1994,1.4886
25/04/1994,1.4917
26/04/1994,1.5055
27/04/1994,1.506
28/04/1994,1.5136
29/04/1994,1.5185
02/05/1994,1.5161
03/05/1994,1.5139
04/05/1994,1.5021
05/05/1994,1.4989
06/05/1994,1.4936
09/05/1994,1.4982
10/05/1994,1.4891
11/05/1994,1.4941
12/05/1994,1.5001
13/05/1994,1.4991
16/05/1994,1.503
17/05/1994,1.5025
18/05/1994,1.5085
19/05/1994,1.5075
20/05/1994,1.5065
23/05/1994,1.5075
24/05/1994,1.5058
25/05/1994,1.5097
26/05/1994,1.5095
27/05/1994,1.5105
30/05/1994,1.5098
31/05/1994,1.5113
01/06/1994,1.5165
02/06/1994,1.511
03/06/1994,1.5065
06/06/1994,1.5082
07/06/1994,1.51
08/06/1994,1.5109
09/06/1994,1.5098
10/06/1994,1.5095
13/06/1994,1.5215
14/06/1994,1.519
15/06/1994,1.5217
16/06/1994,1.52
17/06/1994,1.5355
20/06/1994,1.5377
21/06/1994,1.5415
22/06/1994,1.532
23/06/1994,1.5388
24/06/1994,1.553
27/06/1994,1.544
28/06/1994,1.5528
29/06/1994,1.5459
30/06/1994,1.5443
01/07/1994,1.538
04/07/1994,1.539
05/07/1994,1.5439
06/07/1994,1.546
07/07/1994,1.5412
08/07/1994,1.55
11/07/1994,1.5732
12/07/1994,1.569
13/07/1994,1.564
14/07/1994,1.5602
15/07/1994,1.5613
18/07/1994,1.5615
19/07/1994,1.548
20/07/1994,1.547
21/07/1994,1.525
22/07/1994,1.5275
25/07/1994,1.5308
26/07/1994,1.5245
27/07/1994,1.5325
28/07/1994,1.5274
29/07/1994,1.544
01/08/1994,1.5357
02/08/1994,1.5356
03/08/1994,1.5428
04/08/1994,1.5365
05/08/1994,1.542
08/08/1994,1.5399
09/08/1994,1.54
10/08/1994,1.538
11/08/1994,1.5465
